dataset_id,species_id,protocol_id,start_date,end_date
,1758,209,2011-03-21,2012-02-27
,1758,233,2012-02-28,
,1759,36,1970-01-01,2011-03-20
,1759,209,2011-03-21,2012-02-27
,1759,233,2012-02-28,
,1760,36,1970-01-01,2011-03-20
,1760,209,2011-03-21,2012-02-27
,1760,233,2012-02-28,
,1761,36,1970-01-01,2011-03-20
,1761,209,2011-03-21,2012-02-27
,1761,233,2012-02-28,
,1762,36,1970-01-01,2011-03-20
,1762,209,2011-03-21,2012-02-27
,1762,233,2012-02-28,
,1763,38,1970-01-01,2011-03-20
,1763,200,2011-03-21,2012-02-27
,1763,223,2012-02-28,
,1764,43,1970-01-01,2011-03-20
,1764,203,2011-03-21,2012-02-27
,1764,227,2012-02-28,
,1765,38,1970-01-01,2011-03-20
,1765,200,2011-03-21,2012-02-27
,1765,364,2012-02-28,
,1766,41,1970-01-01,2011-03-20
,1766,214,2011-03-21,2012-02-27
,1766,242,2012-02-28,
,1767,38,1970-01-01,2011-03-20
,1767,200,2011-03-21,2012-02-27
,1767,223,2012-02-28,
,1768,38,1970-01-01,2011-03-20
,1768,200,2011-03-21,2012-02-27
,1768,223,2012-02-28,2023-01-26
,1768,364,2023-01-27,
,1769,38,1970-01-01,2011-03-20
,1769,200,2011-03-21,2012-02-27
,1769,223,2012-02-28,
,1770,38,1970-01-01,2011-03-20
,1770,200,2011-03-21,2012-02-27
,1770,223,2012-02-28,
,1771,36,1970-01-01,2011-03-20
,1771,209,2011-03-21,2012-02-27
,1771,233,2012-02-28,
,1772,43,1970-01-01,2011-03-20
,1772,203,2011-03-21,2012-02-27
,1772,227,2012-02-28,
,1773,50,1970-01-01,2011-03-20
,1773,217,2011-03-21,2012-02-27
,1773,243,2012-02-28,
,1774,38,1970-01-01,2011-03-20
,1774,200,2011-03-21,2012-02-27
,1774,223,2012-02-28,
,1775,36,1970-01-01,2011-03-20
,1775,210,2011-03-21,2012-02-27
,1775,234,2012-02-28,
,1776,36,1970-01-01,2011-03-20
,1776,210,2011-03-21,2012-02-27
,1776,234,2012-02-28,
,1777,36,1970-01-01,2011-03-20
,1777,210,2011-03-21,2012-02-27
,1777,234,2012-02-28,
,1778,38,1970-01-01,2011-03-20
,1778,219,2011-03-21,2012-02-27
,1778,223,2012-02-28,
,1779,36,1970-01-01,2011-03-20
,1779,209,2011-03-21,2012-02-27
,1779,233,2012-02-28,
,1780,36,1970-01-01,2011-03-20
,1780,209,2011-03-21,2012-02-27
,1780,233,2012-02-28,
,1781,36,1970-01-01,2011-03-20
,1781,209,2011-03-21,2012-02-27
,1781,233,2012-02-28,
,1782,38,1970-01-01,2011-03-20
,1782,200,2011-03-21,2012-02-27
,1782,223,2012-02-28,
,1783,58,1970-01-01,2011-03-20
,1783,191,2011-03-21,2017-02-05
,1783,361,2017-02-06,
,1784,58,1970-01-01,2011-03-20
,1784,192,2011-03-21,2017-02-05
,1784,369,2017-02-06,
,1785,61,1970-01-01,2011-03-20
,1785,182,2011-03-21,2017-02-05
,1785,345,2017-02-06,
,1786,58,1970-01-01,2011-03-20
,1786,191,2011-03-21,2017-02-05
,1786,361,2017-02-06,
,1787,63,1970-01-01,2011-03-20
,1787,188,2011-03-21,2017-02-05
,1787,363,2017-02-06,
,1788,63,1970-01-01,2011-03-20
,1788,188,2011-03-21,2017-02-05
,1788,363,2017-02-06,
,1789,371,1970-01-01,
,1790,371,1970-01-01,
,1791,371,1970-01-01,
,1792,73,1970-01-01,2011-03-20
,1792,147,2011-03-21,2014-01-28
,1792,271,2014-01-29,2019-02-04
,1792,376,2019-02-05,
,1793,73,1970-01-01,2011-03-20
,1793,147,2011-03-21,2014-01-28
,1793,271,2014-01-29,2019-02-04
,1793,379,2019-02-05,
,1794,73,1970-01-01,2011-03-20
,1794,147,2011-03-21,2014-01-28
,1794,271,2014-01-29,2019-02-04
,1794,387,2019-02-05,
,1795,388,1970-01-01,2023-01-26
,1795,401,2023-01-27,
,1796,385,1970-01-01,
,1797,386,1970-01-01,
,1798,38,1970-01-01,2011-03-20
,1798,200,2011-03-21,2012-02-27
,1798,223,2012-02-28,
,1799,106,1970-01-01,2011-03-20
,1799,218,2011-03-21,2012-02-27
,1799,241,2012-02-28,
,1800,38,1970-01-01,2011-03-20
,1800,200,2011-03-21,2012-02-27
,1800,223,2012-02-28,
,1801,38,1970-01-01,2011-03-20
,1801,200,2011-03-21,2012-02-27
,1801,223,2012-02-28,
,1802,38,1970-01-01,2011-03-20
,1802,200,2011-03-21,2012-02-27
,1802,223,2012-02-28,
,1803,41,1970-01-01,2011-03-20
,1803,214,2011-03-21,2012-02-27
,1803,313,2012-02-28,
,1804,41,1970-01-01,2011-03-20
,1804,214,2011-03-21,2012-02-27
,1804,313,2012-02-28,
,1805,37,1970-01-01,2011-03-20
,1805,210,2011-03-21,2012-02-27
,1805,234,2012-02-28,
,1806,38,1970-01-01,2011-03-20
,1806,200,2011-03-21,2012-02-27
,1806,223,2012-02-28,
,1807,36,1970-01-01,2011-03-20
,1807,209,2011-03-21,2012-02-27
,1807,233,2012-02-28,
,1808,38,1970-01-01,2011-03-20
,1808,200,2011-03-21,2012-02-27
,1808,223,2012-02-28,
,1809,38,1970-01-01,2011-03-20
,1809,200,2011-03-21,2012-02-27
,1809,223,2012-02-28,
,1810,38,1970-01-01,2011-03-20
,1810,200,2011-03-21,2012-02-27
,1810,223,2012-02-28,
,1811,43,1970-01-01,2011-03-20
,1811,203,2011-03-21,2012-02-27
,1811,227,2012-02-28,
,1812,38,1970-01-01,2011-03-20
,1812,200,2011-03-21,2012-02-27
,1812,223,2012-02-28,
,1813,38,1970-01-01,2011-03-20
,1813,200,2011-03-21,2012-02-27
,1813,223,2012-02-28,
,1814,38,1970-01-01,2011-03-20
,1814,200,2011-03-21,2012-02-27
,1814,223,2012-02-28,
,1815,38,1970-01-01,2011-03-20
,1815,200,2011-03-21,2012-02-27
,1815,223,2012-02-28,
,1816,38,1970-01-01,2011-03-20
,1816,200,2011-03-21,2012-02-27
,1816,223,2012-02-28,
,1817,36,1970-01-01,2011-03-20
,1817,209,2011-03-21,2012-02-27
,1817,233,2012-02-28,
,1818,36,1970-01-01,2011-03-20
,1818,209,2011-03-21,2012-02-27
,1818,233,2012-02-28,
,1819,38,1970-01-01,2011-03-20
,1819,200,2011-03-21,2012-02-27
,1819,364,2012-02-28,
,1820,38,1970-01-01,2011-03-20
,1820,200,2011-03-21,2012-02-27
,1820,223,2012-02-28,
,1821,36,1970-01-01,2011-03-20
,1821,209,2011-03-21,2012-02-27
,1821,233,2012-02-28,
,1822,36,1970-01-01,2011-03-20
,1822,209,2011-03-21,2012-02-27
,1822,233,2012-02-28,
,1823,38,1970-01-01,2011-03-20
,1823,200,2011-03-21,2012-02-27
,1823,223,2012-02-28,
,1824,41,1970-01-01,2011-03-20
,1824,214,2011-03-21,2012-02-27
,1824,238,2012-02-28,
,1825,38,1970-01-01,2011-03-20
,1825,200,2011-03-21,2012-02-27
,1825,223,2012-02-28,
,1826,38,1970-01-01,2011-03-20
,1826,200,2011-03-21,2012-02-27
,1826,223,2012-02-28,
,1827,38,1970-01-01,2011-03-20
,1827,200,2011-03-21,2012-02-27
,1827,223,2012-02-28,
,1828,38,1970-01-01,2011-03-20
,1828,200,2011-03-21,2012-02-27
,1828,223,2012-02-28,
,1829,38,1970-01-01,2011-03-20
,1829,200,2011-03-21,2012-02-27
,1829,223,2012-02-28,
,1830,41,1970-01-01,2011-03-20
,1830,214,2011-03-21,2012-02-27
,1830,313,2012-02-28,
,1831,38,1970-01-01,2011-03-20
,1831,200,2011-03-21,2012-02-27
,1831,223,2012-02-28,
,1832,36,1970-01-01,2011-03-20
,1832,209,2011-03-21,2012-02-27
,1832,233,2012-02-28,
,1833,43,1970-01-01,2011-03-20
,1833,203,2011-03-21,2012-02-27
,1833,227,2012-02-28,
,1834,43,1970-01-01,2011-03-20
,1834,203,2011-03-21,2012-02-27
,1834,227,2012-02-28,
,1835,36,1970-01-01,2011-03-20
,1835,209,2011-03-21,2012-02-27
,1835,233,2012-02-28,
,1836,38,1970-01-01,2011-03-20
,1836,200,2011-03-21,2012-02-27
,1836,223,2012-02-28,
,1837,38,1970-01-01,2011-03-20
,1837,200,2011-03-21,2012-02-27
,1837,223,2012-02-28,
,1838,38,1970-01-01,2011-03-20
,1838,200,2011-03-21,2012-02-27
,1838,223,2012-02-28,
,1839,36,1970-01-01,2011-03-20
,1839,209,2011-03-21,2012-02-27
,1839,233,2012-02-28,
,1840,36,1970-01-01,2011-03-20
,1840,209,2011-03-21,2012-02-27
,1840,233,2012-02-28,
,1841,91,1970-01-01,2011-03-20
,1841,194,2011-03-21,2014-01-28
,1841,267,2014-01-29,
,1842,65,1970-01-01,2011-03-20
,1842,182,2011-03-21,2017-02-05
,1842,345,2017-02-06,
,1843,36,1970-01-01,2011-03-20
,1843,210,2011-03-21,2012-02-27
,1843,234,2012-02-28,
,1844,38,1970-01-01,2011-03-20
,1844,200,2011-03-21,2012-02-27
,1844,223,2012-02-28,
,1845,106,1970-01-01,2011-03-20
,1845,218,2011-03-21,2012-02-27
,1845,241,2012-02-28,
,1846,41,1970-01-01,2011-03-20
,1846,214,2011-03-21,2012-02-27
,1846,242,2012-02-28,
,1847,45,1970-01-01,2011-03-20
,1847,214,2011-03-21,2012-02-27
,1847,313,2012-02-28,
,1848,38,1970-01-01,2011-03-20
,1848,219,2011-03-21,2012-02-27
,1848,223,2012-02-28,
,1849,36,1970-01-01,2011-03-20
,1849,209,2011-03-21,2012-02-27
,1849,233,2012-02-28,
,1850,37,1970-01-01,2011-03-20
,1850,210,2011-03-21,2012-02-27
,1850,234,2012-02-28,
,1851,37,1970-01-01,2011-03-20
,1851,210,2011-03-21,2012-02-27
,1851,234,2012-02-28,
,1852,43,1970-01-01,2011-03-20
,1852,203,2011-03-21,2012-02-27
,1852,227,2012-02-28,
,1853,43,1970-01-01,2011-03-20
,1853,203,2011-03-21,2012-02-27
,1853,227,2012-02-28,
,1854,36,1970-01-01,2011-03-20
,1854,209,2011-03-21,2012-02-27
,1854,233,2012-02-28,
,1855,38,1970-01-01,2011-03-20
,1855,219,2011-03-21,2012-02-27
,1855,223,2012-02-28,2023-01-26
,1855,364,2023-01-27,
,1856,38,1970-01-01,2011-03-20
,1856,200,2011-03-21,2012-02-27
,1856,223,2012-02-28,2023-01-26
,1856,364,2023-01-27,
,1857,36,1970-01-01,2011-03-20
,1857,209,2011-03-21,2012-02-27
,1857,233,2012-02-28,
,1858,43,1970-01-01,2011-03-20
,1858,203,2011-03-21,2012-02-27
,1858,227,2012-02-28,
,1859,38,1970-01-01,2011-03-20
,1859,200,2011-03-21,2012-02-27
,1859,223,2012-02-28,
,1860,38,1970-01-01,2011-03-20
,1860,200,2011-03-21,2012-02-27
,1860,223,2012-02-28,
,1861,45,1970-01-01,2011-03-20
,1861,214,2011-03-21,2012-02-27
,1861,238,2012-02-28,
,1862,38,1970-01-01,2011-03-20
,1862,200,2011-03-21,2012-02-27
,1862,223,2012-02-28,
,1863,38,1970-01-01,2011-03-20
,1863,200,2011-03-21,2012-02-27
,1863,223,2012-02-28,
,1864,38,1970-01-01,2011-03-20
,1864,200,2011-03-21,2012-02-27
,1864,223,2012-02-28,
,1865,38,1970-01-01,2011-03-20
,1865,200,2011-03-21,2012-02-27
,1865,223,2012-02-28,
,1866,38,1970-01-01,2011-03-20
,1866,200,2011-03-21,2012-02-27
,1866,223,2012-02-28,
,1867,43,1970-01-01,2011-03-20
,1867,203,2011-03-21,2012-02-27
,1867,227,2012-02-28,
,1868,38,1970-01-01,2011-03-20
,1868,200,2011-03-21,2012-02-27
,1868,223,2012-02-28,
,1869,38,1970-01-01,2011-03-20
,1869,200,2011-03-21,2012-02-27
,1869,223,2012-02-28,
,1870,102,1970-01-01,2011-03-20
,1870,215,2011-03-21,2012-02-27
,1870,239,2012-02-28,
,1871,36,1970-01-01,2011-03-20
,1871,209,2011-03-21,2012-02-27
,1871,233,2012-02-28,
,1872,38,1970-01-01,2011-03-20
,1872,200,2011-03-21,2012-02-27
,1872,223,2012-02-28,
,1873,36,1970-01-01,2011-03-20
,1873,209,2011-03-21,2012-02-27
,1873,233,2012-02-28,
,1874,38,1970-01-01,2011-03-20
,1874,200,2011-03-21,2012-02-27
,1874,223,2012-02-28,
,1875,36,1970-01-01,2011-03-20
,1875,210,2011-03-21,2012-02-27
,1875,234,2012-02-28,
,1876,36,1970-01-01,2011-03-20
,1876,210,2011-03-21,2012-02-27
,1876,234,2012-02-28,
,1877,38,1970-01-01,2011-03-20
,1877,200,2011-03-21,2012-02-27
,1877,223,2012-02-28,
,1878,36,1970-01-01,2011-03-20
,1878,209,2011-03-21,2012-02-27
,1878,233,2012-02-28,
,1879,38,1970-01-01,2011-03-20
,1879,200,2011-03-21,2012-02-27
,1879,223,2012-02-28,
,1880,36,1970-01-01,2011-03-20
,1880,209,2011-03-21,2012-02-27
,1880,233,2012-02-28,
,1881,38,1970-01-01,2011-03-20
,1881,219,2011-03-21,2012-02-27
,1881,223,2012-02-28,
,1882,91,1970-01-01,2011-03-20
,1882,194,2011-03-21,2014-01-28
,1882,267,2014-01-29,
,1883,38,1970-01-01,2011-03-20
,1883,200,2011-03-21,2012-02-27
,1883,223,2012-02-28,2023-01-26
,1883,364,2023-01-27,
,1884,43,1970-01-01,2011-03-20
,1884,203,2011-03-21,2012-02-27
,1884,227,2012-02-28,
,1885,38,1970-01-01,2011-03-20
,1885,200,2011-03-21,2012-02-27
,1885,223,2012-02-28,
,1886,38,1970-01-01,2011-03-20
,1886,200,2011-03-21,2012-02-27
,1886,223,2012-02-28,
,1887,106,1970-01-01,2011-03-20
,1887,218,2011-03-21,2012-02-27
,1887,241,2012-02-28,
,1888,38,1970-01-01,2011-03-20
,1888,200,2011-03-21,2012-02-27
,1888,223,2012-02-28,
,1889,38,1970-01-01,2011-03-20
,1889,201,2011-03-21,2012-02-27
,1889,224,2012-02-28,
,1890,38,1970-01-01,2011-03-20
,1890,200,2011-03-21,2012-02-27
,1890,223,2012-02-28,
,1891,38,1970-01-01,2011-03-20
,1891,200,2011-03-21,2012-02-27
,1891,223,2012-02-28,
,1892,41,1970-01-01,2011-03-20
,1892,214,2011-03-21,2012-02-27
,1892,238,2012-02-28,
,1893,43,1970-01-01,2011-03-20
,1893,203,2011-03-21,2012-02-27
,1893,227,2012-02-28,
,1894,38,1970-01-01,2011-03-20
,1894,200,2011-03-21,2012-02-27
,1894,223,2012-02-28,
,1895,38,1970-01-01,2011-03-20
,1895,200,2011-03-21,2012-02-27
,1895,223,2012-02-28,
,1896,38,1970-01-01,2011-03-20
,1896,200,2011-03-21,2012-02-27
,1896,223,2012-02-28,
,1897,36,1970-01-01,2011-03-20
,1897,209,2011-03-21,2012-02-27
,1897,233,2012-02-28,
,1898,38,1970-01-01,2011-03-20
,1898,200,2011-03-21,2012-02-27
,1898,223,2012-02-28,
,1899,43,1970-01-01,2011-03-20
,1899,203,2011-03-21,2012-02-27
,1899,227,2012-02-28,
,1900,41,1970-01-01,2011-03-20
,1900,215,2011-03-21,2012-02-27
,1900,322,2012-02-28,
,1901,38,1970-01-01,2011-03-20
,1901,201,2011-03-21,2012-02-27
,1901,224,2012-02-28,
,1902,38,1970-01-01,2011-03-20
,1902,201,2011-03-21,2012-02-27
,1902,224,2012-02-28,
,1903,43,1970-01-01,2011-03-20
,1903,203,2011-03-21,2012-02-27
,1903,227,2012-02-28,
,1904,38,1970-01-01,2011-03-20
,1904,200,2011-03-21,2012-02-27
,1904,223,2012-02-28,
,1905,36,1970-01-01,2011-03-20
,1905,209,2011-03-21,2012-02-27
,1905,233,2012-02-28,
,1906,43,1970-01-01,2011-03-20
,1906,203,2011-03-21,2012-02-27
,1906,227,2012-02-28,
,1907,38,1970-01-01,2011-03-20
,1907,200,2011-03-21,2012-02-27
,1907,223,2012-02-28,
,1908,38,1970-01-01,2011-03-20
,1908,200,2011-03-21,2012-02-27
,1908,223,2012-02-28,
,1909,43,1970-01-01,2011-03-20
,1909,203,2011-03-21,2012-02-27
,1909,227,2012-02-28,
,1910,41,1970-01-01,2011-03-20
,1910,214,2011-03-21,2012-02-27
,1910,238,2012-02-28,
,1911,43,1970-01-01,2011-03-20
,1911,203,2011-03-21,2012-02-27
,1911,227,2012-02-28,
,1912,38,1970-01-01,2011-03-20
,1912,200,2011-03-21,2012-02-27
,1912,223,2012-02-28,
,1913,41,1970-01-01,2011-03-20
,1913,214,2011-03-21,2012-02-27
,1913,321,2012-02-28,
,1914,38,1970-01-01,2011-03-20
,1914,200,2011-03-21,2012-02-27
,1914,223,2012-02-28,
,1915,38,1970-01-01,2011-03-20
,1915,200,2011-03-21,2012-02-27
,1915,223,2012-02-28,
,1916,129,1970-01-01,2011-03-20
,1916,204,2011-03-21,2012-02-27
,1916,228,2012-02-28,
,1917,129,1970-01-01,2011-03-20
,1917,204,2011-03-21,2012-02-27
,1917,228,2012-02-28,
,1918,129,1970-01-01,2011-03-20
,1918,204,2011-03-21,2012-02-27
,1918,228,2012-02-28,
,1919,129,1970-01-01,2011-03-20
,1919,204,2011-03-21,2012-02-27
,1919,228,2012-02-28,
,1920,129,1970-01-01,2011-03-20
,1920,204,2011-03-21,2012-02-27
,1920,228,2012-02-28,
,1921,38,1970-01-01,2011-03-20
,1921,200,2011-03-21,2012-02-27
,1921,223,2012-02-28,
,1922,41,1970-01-01,2011-03-20
,1922,214,2011-03-21,2012-02-27
,1922,238,2012-02-28,
,1923,36,1970-01-01,2011-03-20
,1923,209,2011-03-21,2012-02-27
,1923,233,2012-02-28,
,1924,36,1970-01-01,2011-03-20
,1924,210,2011-03-21,2012-02-27
,1924,322,2012-02-28,
,1925,38,1970-01-01,2011-03-20
,1925,200,2011-03-21,2012-02-27
,1925,223,2012-02-28,
,1926,38,1970-01-01,2011-03-20
,1926,200,2011-03-21,2012-02-27
,1926,223,2012-02-28,
,1927,41,1970-01-01,2011-03-20
,1927,214,2011-03-21,2012-02-27
,1927,238,2012-02-28,
,1928,38,1970-01-01,2011-03-20
,1928,200,2011-03-21,2012-02-27
,1928,223,2012-02-28,
,1929,38,1970-01-01,2011-03-20
,1929,200,2011-03-21,2012-02-27
,1929,223,2012-02-28,
,1930,43,1970-01-01,2011-03-20
,1930,203,2011-03-21,2012-02-27
,1930,227,2012-02-28,
,1931,38,1970-01-01,2011-03-20
,1931,200,2011-03-21,2012-02-27
,1931,364,2012-02-28,
,1932,43,1970-01-01,2011-03-20
,1932,203,2011-03-21,2012-02-27
,1932,227,2012-02-28,
,1933,38,1970-01-01,2011-03-20
,1933,200,2011-03-21,2012-02-27
,1933,223,2012-02-28,
,1934,41,1970-01-01,2011-03-20
,1934,214,2011-03-21,2012-02-27
,1934,238,2012-02-28,
,1935,38,1970-01-01,2011-03-20
,1935,200,2011-03-21,2012-02-27
,1935,223,2012-02-28,
,1936,38,1970-01-01,2011-03-20
,1936,200,2011-03-21,2012-02-27
,1936,223,2012-02-28,
,1937,38,1970-01-01,2011-03-20
,1937,200,2011-03-21,2012-02-27
,1937,364,2012-02-28,
,1938,41,1970-01-01,2011-03-20
,1938,214,2011-03-21,2012-02-27
,1938,238,2012-02-28,
,1939,38,1970-01-01,2011-03-20
,1939,200,2011-03-21,2012-02-27
,1939,223,2012-02-28,
,1940,38,1970-01-01,2011-03-20
,1940,200,2011-03-21,2012-02-27
,1940,223,2012-02-28,
,1941,50,1970-01-01,2011-03-20
,1941,217,2011-03-21,2012-02-27
,1941,243,2012-02-28,
,1942,50,1970-01-01,2011-03-20
,1942,217,2011-03-21,2012-02-27
,1942,243,2012-02-28,
,1943,43,1970-01-01,2011-03-20
,1943,203,2011-03-21,2012-02-27
,1943,227,2012-02-28,
,1944,129,1970-01-01,2011-03-20
,1944,204,2011-03-21,2012-02-27
,1944,228,2012-02-28,
,1945,43,1970-01-01,2011-03-20
,1945,203,2011-03-21,2012-02-27
,1945,227,2012-02-28,
,1946,38,1970-01-01,2011-03-20
,1946,200,2011-03-21,2012-02-27
,1946,223,2012-02-28,
,1947,38,1970-01-01,2011-03-20
,1947,200,2011-03-21,2012-02-27
,1947,223,2012-02-28,
,1948,38,1970-01-01,2011-03-20
,1948,200,2011-03-21,2012-02-27
,1948,223,2012-02-28,
,1949,43,1970-01-01,2011-03-20
,1949,203,2011-03-21,2012-02-27
,1949,227,2012-02-28,
,1950,43,1970-01-01,2011-03-20
,1950,203,2011-03-21,2012-02-27
,1950,227,2012-02-28,
,1951,43,1970-01-01,2011-03-20
,1951,203,2011-03-21,2012-02-27
,1951,227,2012-02-28,
,1952,38,1970-01-01,2011-03-20
,1952,200,2011-03-21,2012-02-27
,1952,223,2012-02-28,
,1953,38,1970-01-01,2011-03-20
,1953,200,2011-03-21,2012-02-27
,1953,223,2012-02-28,
,1954,41,1970-01-01,2011-03-20
,1954,214,2011-03-21,2012-02-27
,1954,313,2012-02-28,
,1955,38,1970-01-01,2011-03-20
,1955,200,2011-03-21,2012-02-27
,1955,223,2012-02-28,
,1956,38,1970-01-01,2011-03-20
,1956,200,2011-03-21,2012-02-27
,1956,223,2012-02-28,
,1957,38,1970-01-01,2011-03-20
,1957,200,2011-03-21,2012-02-27
,1957,223,2012-02-28,
,1958,50,1970-01-01,2011-03-20
,1958,217,2011-03-21,2012-02-27
,1958,243,2012-02-28,
,1959,38,1970-01-01,2011-03-20
,1959,200,2011-03-21,2012-02-27
,1959,223,2012-02-28,
,1960,43,1970-01-01,2011-03-20
,1960,203,2011-03-21,2012-02-27
,1960,227,2012-02-28,
,1961,106,1970-01-01,2011-03-20
,1961,218,2011-03-21,2012-02-27
,1961,241,2012-02-28,
,1962,38,1970-01-01,2011-03-20
,1962,200,2011-03-21,2012-02-27
,1962,223,2012-02-28,
,1963,38,1970-01-01,2011-03-20
,1963,200,2011-03-21,2012-02-27
,1963,223,2012-02-28,
,1964,38,1970-01-01,2011-03-20
,1964,200,2011-03-21,2012-02-27
,1964,223,2012-02-28,
,1965,41,1970-01-01,2011-03-20
,1965,214,2011-03-21,2012-02-27
,1965,321,2012-02-28,
,1966,129,1970-01-01,2011-03-20
,1966,204,2011-03-21,2012-02-27
,1966,228,2012-02-28,
,1967,41,1970-01-01,2011-03-20
,1967,214,2011-03-21,2012-02-27
,1967,321,2012-02-28,
,1968,41,1970-01-01,2011-03-20
,1968,214,2011-03-21,2012-02-27
,1968,238,2012-02-28,
,1969,41,1970-01-01,2011-03-20
,1969,214,2011-03-21,2012-02-27
,1969,238,2012-02-28,
,1970,41,1970-01-01,2011-03-20
,1970,214,2011-03-21,2012-02-27
,1970,238,2012-02-28,
,1971,43,1970-01-01,2011-03-20
,1971,203,2011-03-21,2012-02-27
,1971,227,2012-02-28,
,1972,43,1970-01-01,2011-03-20
,1972,203,2011-03-21,2012-02-27
,1972,227,2012-02-28,
,1973,38,1970-01-01,2011-03-20
,1973,200,2011-03-21,2012-02-27
,1973,223,2012-02-28,
,1974,38,1970-01-01,2011-03-20
,1974,200,2011-03-21,2012-02-27
,1974,223,2012-02-28,
,1975,41,1970-01-01,2011-03-20
,1975,214,2011-03-21,2012-02-27
,1975,238,2012-02-28,
,1976,41,1970-01-01,2011-03-20
,1976,214,2011-03-21,2012-02-27
,1976,238,2012-02-28,
,1977,36,1970-01-01,2011-03-20
,1977,209,2011-03-21,2012-02-27
,1977,233,2012-02-28,
,1978,38,1970-01-01,2011-03-20
,1978,200,2011-03-21,2012-02-27
,1978,223,2012-02-28,
,1979,38,1970-01-01,2011-03-20
,1979,200,2011-03-21,2012-02-27
,1979,223,2012-02-28,
,1980,38,1970-01-01,2011-03-20
,1980,200,2011-03-21,2012-02-27
,1980,223,2012-02-28,
,1981,38,1970-01-01,2011-03-20
,1981,200,2011-03-21,2012-02-27
,1981,223,2012-02-28,
,1982,41,1970-01-01,2011-03-20
,1982,214,2011-03-21,2012-02-27
,1982,238,2012-02-28,
,1983,256,1970-01-01,
,1984,38,1970-01-01,2011-03-20
,1984,200,2011-03-21,2012-02-27
,1984,223,2012-02-28,
,1985,41,1970-01-01,2011-03-20
,1985,214,2011-03-21,2012-02-27
,1985,238,2012-02-28,
,1986,38,1970-01-01,2011-03-20
,1986,200,2011-03-21,2012-02-27
,1986,223,2012-02-28,
,1987,36,1970-01-01,2011-03-20
,1987,209,2011-03-21,2012-02-27
,1987,233,2012-02-28,
,1988,38,1970-01-01,2011-03-20
,1988,200,2011-03-21,2012-02-27
,1988,223,2012-02-28,
,1989,38,1970-01-01,2011-03-20
,1989,200,2011-03-21,2012-02-27
,1989,223,2012-02-28,
,1990,38,1970-01-01,2011-03-20
,1990,200,2011-03-21,2012-02-27
,1990,223,2012-02-28,
,1991,38,1970-01-01,2011-03-20
,1991,200,2011-03-21,2012-02-27
,1991,223,2012-02-28,
,1992,38,1970-01-01,2011-03-20
,1992,200,2011-03-21,2012-02-27
,1992,223,2012-02-28,
,1993,38,1970-01-01,2011-03-20
,1993,200,2011-03-21,2012-02-27
,1993,223,2012-02-28,
,1994,38,1970-01-01,2011-03-20
,1994,200,2011-03-21,2012-02-27
,1994,223,2012-02-28,
,1995,256,1970-01-01,
,1996,256,1970-01-01,
,1997,36,1970-01-01,2011-03-20
,1997,210,2011-03-21,2012-02-27
,1997,234,2012-02-28,
,1998,38,1970-01-01,2011-03-20
,1998,200,2011-03-21,2012-02-27
,1998,223,2012-02-28,
,1999,38,1970-01-01,2011-03-20
,1999,200,2011-03-21,2012-02-27
,1999,223,2012-02-28,
,2000,38,1970-01-01,2011-03-20
,2000,200,2011-03-21,2012-02-27
,2000,223,2012-02-28,
,2001,38,1970-01-01,2011-03-20
,2001,200,2011-03-21,2012-02-27
,2001,223,2012-02-28,
,2002,38,1970-01-01,2011-03-20
,2002,200,2011-03-21,2012-02-27
,2002,223,2012-02-28,
,2003,38,1970-01-01,2011-03-20
,2003,200,2011-03-21,2012-02-27
,2003,223,2012-02-28,
,2004,38,1970-01-01,2011-03-20
,2004,200,2011-03-21,2012-02-27
,2004,223,2012-02-28,
,2005,38,1970-01-01,2011-03-20
,2005,200,2011-03-21,2012-02-27
,2005,223,2012-02-28,
,2006,45,1970-01-01,2011-03-20
,2006,214,2011-03-21,2012-02-27
,2006,242,2012-02-28,
,2007,36,1970-01-01,2011-03-20
,2007,210,2011-03-21,2012-02-27
,2007,234,2012-02-28,
,2008,38,1970-01-01,2011-03-20
,2008,200,2011-03-21,2012-02-27
,2008,223,2012-02-28,
,2009,38,1970-01-01,2011-03-20
,2009,200,2011-03-21,2012-02-27
,2009,223,2012-02-28,2023-01-26
,2009,364,2023-01-27,
,2010,43,1970-01-01,2011-03-20
,2010,203,2011-03-21,2012-02-27
,2010,227,2012-02-28,
,2011,50,1970-01-01,2011-03-20
,2011,217,2011-03-21,2012-02-27
,2011,243,2012-02-28,
,2012,50,1970-01-01,2011-03-20
,2012,217,2011-03-21,2012-02-27
,2012,243,2012-02-28,
,2013,38,1970-01-01,2011-03-20
,2013,200,2011-03-21,2012-02-27
,2013,223,2012-02-28,
,2014,43,1970-01-01,2011-03-20
,2014,203,2011-03-21,2012-02-27
,2014,227,2012-02-28,
,2015,38,1970-01-01,2011-03-20
,2015,200,2011-03-21,2012-02-27
,2015,223,2012-02-28,
,2016,38,1970-01-01,2011-03-20
,2016,200,2011-03-21,2012-02-27
,2016,223,2012-02-28,
,2017,38,1970-01-01,2011-03-20
,2017,200,2011-03-21,2012-02-27
,2017,223,2012-02-28,
,2018,38,1970-01-01,2011-03-20
,2018,200,2011-03-21,2012-02-27
,2018,223,2012-02-28,
,2019,38,1970-01-01,2011-03-20
,2019,200,2011-03-21,2012-02-27
,2019,223,2012-02-28,
,2020,38,1970-01-01,2011-03-20
